nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,met,ht,drbamin,drba1,dphiba1,dphibb,class,weight
1,0,33.7048,0,71.9394,50.4692,41.2189,-2.43394,0,-0.626078,-1.39772,-1.96329,4.88707,124.724,197.262,197.262,3.47624,200.246,0.730247,3.14939,2.57882,2.9547,3,1.98459e-08
1,0,32.4372,0,89.1508,35.6775,56.5752,1.33511,0,1.52867,2.49412,2.67965,7.04656,124.834,169.781,169.781,9.27935,246.198,1.16467,2.7047,2.69776,2.45699,3,-1.98459e-08
1,0,50.1705,0,69.0482,62.4731,41.0604,0.326148,0,2.25101,2.23322,3.3965,5.31821,124.953,254.077,254.077,6.50971,246.068,2.26864,2.26864,1.2007,0.0194471,3,-1.98459e-08
1,0,36.2466,0,43.099,30.5902,49.0238,-0.850195,0,1.3391,-1.10846,0.668776,6.04959,125.479,187.731,187.731,1.80338,180.892,2.1443,2.88719,1.88226,0.207486,3,-1.98459e-08
1,0,40.4298,0,88.4437,43.1584,50.7125,1.84918,0,1.9634,2.38233,3.0617,5.63349,124.206,167.788,167.788,1.94231,293.192,1.59979,1.59979,1.59571,0.640989,3,1.98459e-08
1,0,64.8973,0,82.9258,58.6775,89.7181,-1.73455,0,1.30662,0.445362,1.39,6.12733,125.858,417.722,417.722,7.12184,257.968,1.99659,3.83241,2.33209,0.19854,3,-1.98459e-08
1,0,31.4146,0,54.5311,36.1319,63.7495,1.60612,0,-2.00695,0.0127702,-1.85499,3.91645,123.795,297.457,297.457,7.42753,218.645,1.86446,4.20725,2.15563,0.637713,3,1.98459e-08
1,0,53.2198,0,77.9557,34.2693,62.7049,-1.83255,0,-1.14417,-2.57332,-2.37244,6.30925,122.936,191.522,191.522,3.4545,219.206,1.27975,2.51068,2.41447,1.84121,3,1.98459e-08
1,0,41.3185,0,77.5414,41.8347,53.0649,-0.714172,0,-0.278269,-1.33378,-1.35243,7.05352,124.085,176.501,176.501,18.9991,224.874,0.491819,2.68704,2.65145,2.24592,3,1.98459e-08
2,0,35.4708,31.3671,49.0721,40.2137,37.4567,-2.30869,-2.95573,-1.97049,-0.112175,-2.25783,65.7323,124.84,180.751,254.815,3.86226,196.738,0.847838,0.847838,0.777467,2.31068,3,-1.98459e-08
1,0,98.1426,0,94.6835,90.8663,148.008,2.794,0,2.23402,2.82913,2.79264,14.7864,125.143,290.961,290.961,28.1951,373.087,2.43615,2.61293,2.55222,0.907539,3,-1.98459e-08
1,0,56.0886,0,70.8361,37.4633,64.896,-2.45152,0,-1.18555,0.45212,-1.10813,1.8107,127.963,277.027,277.027,16.1886,228.063,2.53022,2.53022,2.19073,0.543156,3,-1.98459e-08
1,0,41.7221,0,95.2479,41.2361,54.51,-0.0763557,0,-0.43718,-0.645693,-1.0855,6.41554,125.809,180.462,180.462,5.9601,251.844,0.881549,2.611,2.58595,2.73594,3,-1.98459e-08
1,0,36.7815,0,67.4968,30.7614,37.5953,-0.37901,0,-0.977975,0.68386,-1.16397,4.26956,124.188,165.695,165.695,3.04068,228.451,0.932716,2.54962,2.47827,0.204739,3,-1.98459e-08
1,0,42.661,0,43.2156,31.8876,57.8851,-0.877983,0,-2.51233,-0.0525028,-2.23138,5.59568,125.612,184.155,184.155,8.41447,199.046,2.49263,3.43655,3.02304,0.632726,3,-1.98459e-08
2,0,65.876,40.8021,139.09,26.9994,114.255,-2.49707,-0.902345,-1.89622,-1.3191,-2.18146,107.343,125.767,240.54,310.214,17.9291,309.035,1.22878,2.88127,2.81792,1.11644,3,-1.98459e-08
1,0,59.5574,0,96.4915,44.0636,64.3748,1.32587,0,0.846913,1.10547,1.58895,8.60962,126.085,204.292,204.292,2.7222,267.974,0.745608,3.04819,3.01033,2.42563,3,1.98459e-08
1,0,64.2147,0,96.6777,41.9054,65.2607,-1.41977,0,-0.156284,0.140007,-0.141792,6.46041,123.712,245.672,245.672,9.08073,290.447,0.177383,3.38275,3.13793,3.06135,3,1.98459e-08
1,0,52.7144,0,64.7572,51.6744,39.8778,-0.574532,0,-1.30973,-2.32077,-2.92856,5.3049,125.252,210.512,210.512,13.7814,222.139,2.02783,2.86977,2.774,1.7033,3,-1.98459e-08
1,0,58.5971,0,87.8316,42.0952,60.5107,-0.913957,0,-2.32606,-1.52465,-2.88022,5.86813,125.395,225.632,225.632,7.16566,232.454,2.07428,2.74184,2.35025,0.0485992,3,1.98459e-08
1,0,35.9703,0,58.6808,26.7667,35.0203,0.294304,0,-0.870808,-2.948,-2.8843,5.66642,125.17,224.969,224.969,9.95995,173.365,3.10099,3.10099,2.87378,1.60824,3,-1.98459e-08
1,0,52.7068,0,67.4974,64.8331,59.9993,1.33458,0,-0.854993,-1.42261,-1.87813,6.79199,123.934,325.597,325.597,13.7561,313.618,1.44436,2.52253,1.25257,2.57968,3,-1.98459e-08
1,0,33.2833,0,70.8955,39.8666,45.1301,2.1687,0,1.73971,0.450773,2.26171,5.33967,124.957,177.377,177.377,1.53367,179.29,1.77209,2.50184,2.46479,2.802,3,1.98459e-08
1,0,110.465,0,180.702,38.9516,193.285,-2.78437,0,-1.78682,-0.977978,-1.80014,10.0254,125.499,383.163,383.163,95.0025,422.228,1.73338,3.01665,2.84694,2.75808,3,-1.98459e-08
1,0,82.7846,0,83.6479,45.1208,93.2381,0.42499,0,0.119704,-1.18671,-0.578444,12.0694,123.691,253.835,253.835,8.26202,365.566,0.434075,2.9506,2.93476,2.51752,3,1.98459e-08
1,0,31.1969,0,89.7463,29.8493,60.5762,0.095408,0,0.306094,-0.989561,-0.110352,7.13327,125.682,169.236,169.236,8.96799,229.325,1.34224,3.01507,3.0077,0.597947,3,1.98459e-08
1,0,64.2745,0,66.6964,21.1523,47.2463,0.146055,0,2.46909,0.255016,2.82405,4.7198,125.422,255.628,255.628,7.75808,246.073,0.953795,2.97218,1.85402,0.704688,3,-1.98459e-08
1,0,81.9038,0,138.719,41.5997,130.851,-0.114635,0,-0.492036,-0.528768,-0.668143,8.30374,124.1,259.997,259.997,4.1466,376.494,1.26251,3.12657,3.10371,1.30906,3,-1.98459e-08
1,0,39.4799,0,63.4463,32.0995,44.9002,1.99749,0,1.49083,-0.301401,1.73958,3.78175,124.917,192.851,192.851,8.88839,182.351,0.752362,3.17195,3.13123,1.42804,3,-1.98459e-08
1,0,42.8648,0,50.357,29.9206,43.8698,-0.582174,0,0.0631563,2.28642,1.93601,7.132,124.851,217.389,217.389,7.64637,163.901,2.30118,2.94852,2.87703,1.05167,3,-1.98459e-08
1,0,53.1874,0,83.4563,40.7045,42.8319,-1.75861,0,0.0867042,-0.624878,-0.448871,7.12882,123.997,237.099,237.099,2.35249,286.627,1.41104,3.5778,3.0652,1.29659,3,-1.98459e-08
1,0,110.313,0,151.299,26.198,133.026,1.46659,0,1.76626,2.40984,2.1687,3.81032,124.533,294.797,294.797,2.54281,356.946,1.09326,2.97461,2.95948,1.29472,3,-1.98459e-08
1,0,58.3131,0,83.9405,39.4041,57.2438,0.957833,0,-0.160734,0.8401,0.401192,7.56046,124.644,206.08,206.08,2.21333,283.541,0.489606,3.18381,2.98085,1.46322,3,1.98459e-08
1,0,119.196,0,110.755,44.886,97.6841,1.03793,0,0.946778,0.417692,1.16029,8.82278,126.911,280.388,280.388,2.9961,407.732,1.22879,2.88227,2.88083,0.179095,3,-1.98459e-08
1,0,52.0354,0,80.7476,41.2002,67.4477,0.163439,0,-0.703635,0.501747,-0.563777,8.51135,125.579,196.695,196.695,17.9726,245.98,0.799931,2.3316,2.16438,2.58705,3,1.98459e-08
1,0,50.7913,0,94.5192,42.2341,57.9304,-0.125519,0,0.199338,-0.217018,0.167158,7.06241,126.679,191.064,191.064,2.1557,223.177,0.780591,2.97955,2.96179,1.32702,3,1.98459e-08
2,0,48.9239,35.1792,111.887,36.2282,107.099,-1.20443,-1.5726,-1.18521,-0.0814009,-1.23657,20.6031,126.21,205.837,254.202,17.4686,317.175,2.05349,3.01063,3.01057,0.26753,3,-1.98459e-08
1,0,33.974,0,51.9635,48.1023,17.611,-1.2454,0,-2.03049,-0.602331,-3.24346,4.97355,125.415,157.97,157.97,3.65006,197.515,1.10837,1.10837,0.782365,0.520194,3,-1.98459e-08
1,0,47.8845,0,86.5503,47.5459,51.27,1.96467,0,2.43763,2.71609,3.50153,7.16346,125.197,189.538,189.538,4.70437,255.821,1.10298,2.89775,2.8589,2.62492,3,-1.98459e-08
1,0,43.5107,0,42.1882,25.4756,67.2841,1.60591,0,2.65183,-0.158327,2.17924,7.14714,125.782,183.958,183.958,2.67809,179.563,0.907538,2.97155,2.7814,1.66901,3,-1.98459e-08
1,0,110.554,0,98.2448,62.6383,102.138,-2.80793,0,-1.03217,-0.802987,-1.31386,6.47275,125.602,394.001,394.001,13.5402,454.931,1.39849,3.37816,2.87379,0.435351,3,-1.98459e-08
1,0,274.327,0,333.098,85.2457,401,-0.831038,0,-0.734996,-0.546548,-0.724111,8.1801,123.377,683.837,683.837,117.946,730.223,1.71171,3.0195,3.01797,0.920023,3,1.98459e-08
1,0,115.33,0,123.487,27.1827,103.549,-1.54448,0,-0.99444,-0.027093,-1.13704,6.83864,123.987,295.305,295.305,3.01466,317.378,1.3092,3.0694,3.01971,2.41195,3,-1.98459e-08
1,0,91.8136,0,95.879,41.2024,59.7348,-1.00991,0,-1.37501,-1.4335,-2.17295,8.00616,123.437,230.944,230.944,3.03094,349.309,1.49566,3.04541,3.02344,0.0765614,3,1.98459e-08
1,0,80.245,0,68.293,56.1373,52.9516,-0.542397,0,1.15737,0.264134,1.50127,5.0832,126.281,256.516,256.516,6.81169,294.261,0.834365,3.34081,2.87607,1.91545,3,1.98459e-08
1,1,68.0176,0,320.237,55.2149,366.259,-0.117466,0,-2.96315,-2.26236,-2.91061,5.43543,125.952,648.284,648.284,11.4636,878.268,3.00104,3.1562,1.36517,2.31482,3,-1.98459e-08
1,0,87.5214,0,81.5482,57.5159,79.575,1.87266,0,0.447061,-0.313658,0.240784,15.7888,125.914,327.007,327.007,10.3373,271.786,2.84248,2.84248,2.45914,1.3936,3,1.98459e-08
1,0,98.9589,0,134.103,60.998,149.418,-1.40653,0,0.117975,0.271963,0.216824,9.97093,126.226,377.984,377.984,2.98497,423.997,0.342217,3.20184,2.81561,2.1425,3,-1.98459e-08
1,0,62.0297,0,50.4598,47.154,62.3044,1.0751,0,0.612402,-1.24142,-0.630071,6.27002,128.261,246.868,246.868,14.4715,213.574,2.5862,2.5862,2.54447,1.21511,3,-1.98459e-08
1,0,53.8115,0,85.6491,66.2386,91.9246,-1.79262,0,-1.7398,-2.06373,-2.38134,5.12734,123.37,203.793,203.793,2.17393,271.933,2.12871,2.12871,2.12805,1.55238,3,1.98459e-08
1,0,61.324,0,58.4531,43.9779,46.7355,1.76845,0,0.564684,2.12693,2.2383,6.99005,126.358,200.851,200.851,5.08922,252.665,1.21135,2.86186,2.59638,1.52469,3,-1.98459e-08
1,0,30.0629,0,57.795,45.8242,13.0409,0.379459,0,0.51124,-0.79095,-0.662939,5.1381,125.417,158.149,158.149,4.97192,250.725,1.49177,2.89374,2.89074,1.61625,3,1.98459e-08
1,0,75.29,0,63.2179,26.902,68.8466,-0.232725,0,2.54629,0.329825,2.4841,10.9491,125.576,328.732,328.732,9.25392,235.354,1.32609,3.68827,2.42497,2.70558,3,-1.98459e-08
1,0,38.81,0,63.8296,26.8103,45.5792,-2.27028,0,1.05864,-0.947187,0.971113,4.58472,125.158,302.932,302.932,25.994,182.157,1.35668,4.34169,2.78721,2.22252,3,-1.98459e-08
1,0,30.9413,0,91.6653,45.1574,59.9998,-0.478319,0,-1.7074,-1.40911,-2.40999,2.84153,124.465,183.301,183.301,17.6879,246.655,1.46202,2.59736,2.28816,1.84128,3,-1.98459e-08
1,1,118.891,0,146.082,40.3241,158.057,-1.61182,0,-0.361443,-1.34089,-0.72923,7.27902,126.025,358.901,358.901,11.9779,362.763,1.34395,3.26457,3.01562,1.77798,3,1.98459e-08
1,0,41.6323,0,88.2738,50.3732,64.6938,0.497131,0,1.70375,1.25756,2.28921,7.13808,126.245,200.642,200.642,14.7628,247.414,1.62902,3.14245,2.90157,2.08357,3,1.98459e-08
1,0,101.948,0,51.746,42.5867,86.3554,-1.03745,0,-1.909,0.19378,-1.38897,5.80635,123.891,252.816,252.816,3.60148,229.013,0.709089,2.99224,2.8625,1.90599,3,-1.98459e-08
1,0,217.148,0,129.956,116.776,221.816,0.677273,0,1.06049,0.571321,0.924473,8.9544,124.011,472.706,472.706,2.88984,538.149,1.17155,2.78089,2.75436,1.59807,3,1.98459e-08
1,0,90.4963,0,78.2248,47.1972,82.9852,-0.062829,0,0.234766,1.52451,1.17661,7.18859,126.038,259.198,259.198,6.82717,277.795,2.32789,2.32789,2.30879,0.597051,3,-1.98459e-08
1,0,64.7729,0,95.0699,39.3164,74.8057,0.42463,0,0.80597,-0.0765703,0.949384,6.66794,124.776,210.502,210.502,5.12564,241.032,0.82434,2.64936,2.62178,2.79484,3,-1.98459e-08
1,1,40.3577,0,93.1141,57.0717,93.3818,-1.17882,0,-0.794625,-1.38703,-1.45489,4.82294,125.522,190.208,190.208,4.58783,282.055,2.17059,2.53322,2.50392,0.232314,3,-1.98459e-08
1,1,75.8761,0,91.8767,48.9099,72.6159,-1.07501,0,-1.05726,-1.54746,-1.85335,8.76495,125.098,221.553,221.553,10.861,416.089,1.35142,2.50242,2.50236,1.66062,3,1.98459e-08
1,0,31.2878,0,65.9067,42.0128,37.1793,2.05745,0,0.165194,-1.10795,-1.03514,5.07882,124.066,250.53,250.53,8.7227,213.052,2.81832,2.81832,2.08862,0.751711,3,-1.98459e-08
1,0,46.5307,0,102.251,36.027,76.5897,1.31628,0,-2.14229,-1.3576,-2.565,5.20429,125.067,444.9,444.9,13.1719,260.773,1.64815,4.20712,2.39544,2.32573,3,-1.98459e-08
1,0,35.5078,0,55.3675,25.3453,45.0045,-0.737537,0,0.533878,-1.78936,-0.845548,4.49072,127.067,172.762,172.762,4.13638,198.028,1.80724,3.08569,2.81158,1.00438,3,-1.98459e-08
1,0,38.571,0,73.4222,46.2698,68.3796,-0.44296,0,1.64718,0.439174,1.8156,6.89147,123.454,219.763,219.763,16.4955,242.515,1.7633,3.70082,3.05407,0.483229,3,-1.98459e-08
1,0,120.422,0,159.307,20.8598,148.06,0.344713,0,-0.657188,-1.80797,-1.00125,25.7633,124.284,365.188,365.188,4.13818,359.499,0.744187,3.1859,3.02426,2.67509,3,-1.98459e-08
2,0,60.2706,42.9801,115.487,42.8785,104.223,1.37477,-2.04015,-1.3293,-0.869362,-1.5905,278.193,123.626,396.145,507.34,29.1601,319.115,1.79803,3.96818,2.90421,1.25267,3,-1.98459e-08
1,0,64.1622,0,92.8961,35.6713,81.1596,0.258129,0,-0.139789,-1.36925,-0.859161,6.73811,124.961,225.639,225.639,13.156,236.125,1.43121,2.99955,2.97303,1.63201,3,1.98459e-08
1,0,38.1704,0,61.5704,39.2786,31.1699,0.267914,0,-1.25456,0.231754,-1.78198,5.8529,124.901,180.097,180.097,5.98797,166.022,0.427952,2.98538,2.56799,0.660556,3,-1.98459e-08
1,0,36.0272,0,114.844,34.9365,84.5062,-2.98116,0,1.00215,1.14529,1.52369,5.79767,123.996,567.178,567.178,4.85642,334.425,1.23872,4.87619,2.81256,2.08447,3,-1.98459e-08
1,0,33.7771,0,81.2031,30.4363,68.633,-2.1347,0,-1.6696,-0.0722071,-1.83785,4.80948,124.578,183.677,183.677,5.65876,238.187,0.593943,2.22521,2.17606,2.52126,3,1.98459e-08
1,0,49.0363,0,74.4988,66.4262,64.2011,-1.19084,0,-1.60834,-1.4457,-2.28375,6.38392,125.973,192.11,192.11,3.99973,225.534,1.73721,2.39936,2.36276,1.11262,3,-1.98459e-08
1,0,56.8941,0,66.6175,32.3899,36.221,-1.26101,0,-0.151578,-1.77872,-1.77067,7.98234,124.821,191.801,191.801,0.800623,198.604,0.757347,3.05332,2.84463,2.50423,3,1.98459e-08
1,1,54.8204,0,101.622,56.4127,108.121,-0.49122,0,-0.195444,0.412951,0.0367596,6.57156,124.391,209.732,209.732,23.9165,331.291,1.77621,1.77621,1.75141,1.30336,3,-1.98459e-08
1,0,82.4365,0,106.821,47.4132,89.9995,1.59922,0,0.635312,0.689592,1.01507,6.38796,125.312,259.635,259.635,14.3659,403.934,1.25489,2.5201,2.32847,2.87253,3,1.98459e-08
1,0,51.9315,0,72.2756,64.3835,103.311,-2.62627,0,-1.41354,-0.236865,-1.19572,10.0682,123.386,273.681,273.681,8.06946,372.295,1.67743,3.28432,3.05222,0.140139,3,-1.98459e-08
1,0,30.9662,0,75.5097,35.2593,54.9147,2.59522,0,-0.0990685,-1.50765,-1.20316,4.74868,124.378,346.05,346.05,17.1023,190.713,1.82463,3.78386,2.65676,0.197887,3,1.98459e-08
1,0,39.3467,0,36.3873,27.597,23.7965,-0.271205,0,1.24273,-1.38953,0.243726,5.22765,124.719,167.447,167.447,5.56344,146.006,1.76255,2.73609,2.27907,2.65969,3,-1.98459e-08
1,0,123.281,0,151.495,42.5156,183.332,0.204014,0,-0.825474,-2.0577,-1.27784,27.6258,122.927,414.467,414.467,13.5178,411.307,2.91415,2.91415,2.72624,0.335579,3,-1.98459e-08
1,0,31.2833,0,60.5662,50.9326,33.6669,-0.573487,0,2.29435,1.1667,3.09528,3.33525,125.119,243.686,243.686,4.49003,192.684,3.02247,3.02247,0.954377,0.206134,3,-1.98459e-08
1,2,210.452,0,183.395,31.4889,182.959,0.290746,0,1.86576,1.21329,1.94477,7.53921,123.483,553.343,553.343,15.5376,616.433,1.85586,3.3903,3.00224,2.04402,3,1.98459e-08
1,0,58.5438,0,95.908,46.2501,85.722,0.289338,0,-0.0545123,-0.832808,-0.537817,6.81829,125.244,216.686,216.686,20.0748,258.056,1.06085,2.74474,2.72312,1.66367,3,1.98459e-08
1,0,39.9792,0,70.6373,59.266,39.2618,0.279397,0,-0.988732,-0.62281,-1.84508,6.91378,126.096,192.126,192.126,3.78785,201.488,1.25398,2.41455,2.05473,0.587775,3,-1.98459e-08
1,0,38.5491,0,84.2372,46.1819,39.2313,-2.20258,0,-2.3525,-2.181,-3.48702,6.2294,124.839,169.083,169.083,1.22715,256.389,2.2515,2.493,2.48849,1.36511,3,1.98459e-08
1,0,52.4415,0,35.5906,27.6314,54.9094,0.222079,0,0.152395,2.96202,2.30289,4.61826,124.108,214.171,214.171,11.1158,279.974,1.90116,1.90116,1.89988,2.78528,3,1.98459e-08
1,0,39.1229,0,77.3392,44.927,45.7099,0.719863,0,1.11247,0.287191,1.67704,3.45266,123.95,171.062,171.062,13.1368,206.585,0.959345,2.86907,2.84208,0.0619981,3,-1.98459e-08
1,0,107.598,0,94.9548,33.9487,106.867,1.44894,0,0.757119,-0.839682,0.426594,12.4935,123.762,315.331,315.331,9.53895,336.045,0.759282,3.20513,3.12958,3.09634,3,1.98459e-08
1,0,31.5046,0,66.5005,56.0589,24.4482,-0.400216,0,-1.15063,-0.522735,-2.336,4.47844,126.261,163.03,163.03,2.01788,196.465,1.20449,2.18512,2.05222,2.4084,3,1.98459e-08
1,0,59.3497,0,74.9781,23.7792,55.0422,-1.09386,0,0.833413,2.748,2.2371,7.01878,124.563,344.489,344.489,6.76294,231.013,3.161,3.161,2.50551,0.847697,3,-1.98459e-08
2,0,109.251,106.744,165.126,28.4055,159.516,-1.89117,-1.73323,-1.19917,-2.03873,-1.54335,143.684,124.557,302.314,431.534,8.60011,466.836,0.877171,2.28246,2.17502,1.43113,3,1.98459e-08
1,0,32.9222,0,86.986,28.0608,63.5345,-2.17803,0,0.807798,-0.59986,0.844937,3.71483,122.021,283.647,283.647,1.34518,198.223,1.02019,3.99203,2.64974,3.01035,3,1.98459e-08
1,0,40.7926,0,59.4936,27.8035,34.7097,2.28813,0,0.122494,2.11242,1.95844,4.79997,124.233,203.753,203.753,25.9172,264.77,1.26698,3.1134,2.23679,2.26926,3,-1.98459e-08
1,0,31.6788,0,83.2863,48.2449,37.3356,1.99924,0,1.41166,1.33963,2.58614,2.76423,126.204,167.815,167.815,8.33003,213.367,0.67694,3.14553,3.09017,2.42499,3,-1.98459e-08
1,0,87.5224,0,100.386,44.7674,78.1758,0.273459,0,0.607537,0.811737,1.10656,8.36831,123.07,237.907,237.907,2.21231,313.184,1.05048,2.72693,2.70639,2.71982,3,-1.98459e-08
1,0,48.3355,0,45.3174,29.9181,58.2061,2.54519,0,1.71518,-0.746966,1.28695,5.51161,124.82,256.573,256.573,11.3092,230.884,1.11897,2.39919,2.25104,1.79089,3,-1.98459e-08
1,0,41.0099,0,56.1359,20.4682,46.1377,-0.491058,0,0.67337,-1.84778,-0.472253,7.51867,125.82,177.054,177.054,3.49409,201.668,0.969695,3.18679,2.96643,2.61898,3,-1.98459e-08
1,0,35.1139,0,77.5946,39.701,41.88,0.680663,0,0.579734,-0.395803,0.693327,3.66044,123.191,166.985,166.985,6.58728,208.574,0.634491,2.97017,2.96846,0.645461,3,1.98459e-08
1,0,43.5487,0,69.4654,49.3854,20.114,2.64466,0,1.76416,1.06764,3.25429,6.9443,124.313,184.957,184.957,11.0581,263.144,1.11054,1.39606,1.08338,2.38384,3,-1.98459e-08
1,0,52.6167,0,98.1298,41.7118,64.5383,-0.23667,0,0.521515,0.719473,1.09995,5.43841,124.705,205.671,205.671,4.22698,251.547,0.901974,2.72343,2.61577,2.9315,3,-1.98459e-08
1,1,103.223,0,102.805,38.5033,75.7662,0.919314,0,-1.92434,-1.36479,-2.40221,8.06271,124.497,501.967,501.967,5.80916,355.916,1.92455,4.1151,2.97451,2.94623,3,-1.98459e-08
1,0,37.7858,0,76.6838,30.11,56.3611,-1.80894,0,-1.84002,-0.224944,-2.16427,6.78515,125.218,177.959,177.959,7.10703,217.359,1.87056,2.81999,2.81982,1.74101,3,1.98459e-08
1,0,39.2334,0,66.5501,61.1695,38.4288,-0.396635,0,-0.57046,-1.08013,-1.85452,6.90059,126.159,174.205,174.205,7.28299,222.273,1.75965,2.26857,2.2619,0.0961352,3,1.98459e-08
1,0,63.2058,0,60.112,42.3295,43.5022,-1.02835,0,0.763619,-0.712474,0.396835,6.37722,123.404,223.068,223.068,8.00862,297.646,0.975019,3.13103,2.56753,3.1094,3,1.98459e-08
1,0,30.4132,0,68.51,49.9509,27.0352,0.939099,0,-1.93496,-1.07314,-3.0909,3.88657,126.511,255.549,255.549,2.82409,232.845,2.13234,3.14684,1.28154,0.355082,3,-1.98459e-08
1,0,104.65,0,121.521,32.6498,99.9129,-2.01142,0,-0.372114,-1.04565,-0.786831,5.65976,125.12,338.597,338.597,1.40226,331.768,1.00079,3.22076,2.77236,1.84332,3,-1.98459e-08
1,0,36.8848,0,73.2557,37.29,54.0471,-0.271302,0,1.50626,0.109948,1.81275,3.77671,124.695,197.427,197.427,8.70218,198.644,1.50509,3.04966,2.47805,2.38751,3,-1.98459e-08
1,0,78.5774,0,104.029,25.2755,80.3844,-0.754204,0,-0.943436,-2.30744,-1.81034,9.67677,126.322,235.307,235.307,4.38207,266.795,1.59283,3.10989,3.10413,1.29901,3,-1.98459e-08
1,0,55.1257,0,37.8961,36.2437,62.4093,2.79659,0,2.97148,0.494605,2.52577,12.4151,123.775,215.748,215.748,4.08272,188.62,1.49394,2.91452,2.90927,2.64035,3,-1.98459e-08
1,1,124.501,0,110.231,83.8795,149.936,-0.216812,0,0.600273,0.76731,0.838986,20.7057,124.324,346.997,346.997,10.3702,438.71,0.856856,2.33172,2.18387,3.08898,3,1.98459e-08
1,3,381.947,0,332.91,62.6334,377.044,1.14003,0,-1.93151,-2.17322,-2.01991,12.7743,124.569,1926.5,1926.5,13.724,1050.47,2.34118,4.31507,3.03075,1.52805,3,-1.98459e-08
1,0,113,0,125.351,36.5148,149.792,1.37715,0,1.09364,2.56101,1.71128,7.91438,124.573,304.437,304.437,12.9199,415.315,2.14962,3.09866,3.08566,1.23503,3,1.98459e-08
1,0,42.7193,0,89.8575,49.9537,74.1443,-0.119424,0,-0.664089,-0.08599,-0.826092,4.93818,124.869,187.446,187.446,21.2303,253.461,1.47862,2.68943,2.6337,0.716906,3,1.98459e-08
1,0,33.5482,0,30.8209,25.9245,56.566,1.85277,0,-0.885238,2.18494,1.17438,5.2404,125.199,193.204,193.204,14.7375,133.008,1.76981,4.05475,2.99071,1.4582,3,-1.98459e-08
1,0,49.4156,0,97.2776,37.6331,69.4581,0.2855,0,-2.15703,-1.37257,-2.64033,6.20092,125.488,298.066,298.066,2.80115,254.186,1.71564,3.77682,2.8807,1.88733,3,-1.98459e-08
1,1,176.195,0,172.553,77.1275,218.097,0.663954,0,0.412674,0.639385,0.549591,30.876,124.342,428.036,428.036,3.82646,550.073,2.03057,2.65371,2.64178,0.604446,3,-1.98459e-08
1,0,67.7182,0,104.767,45.0637,87.8506,1.3346,0,-0.699516,-0.119134,-0.856542,9.29249,127.934,311.993,311.993,5.25548,316.071,1.15041,3.30028,2.59888,2.66317,3,-1.98459e-08
1,0,58.3782,0,126.206,41.4756,121.048,2.64465,0,-0.245358,0.456288,-0.096415,7.20597,127.079,430.159,430.159,12.6818,355.279,0.905027,4.13854,2.96232,2.24146,3,-1.98459e-08
1,1,263.153,0,164.8,161.247,325.9,0.145496,0,-0.0857335,0.669478,0.308233,22.2696,126.435,611.943,611.943,43.1842,768.835,2.38427,3.14635,3.13784,0.755112,3,-1.98459e-08
1,0,58.3265,0,88.9771,68.6972,127.52,-2.18112,0,-1.1385,-2.14369,-1.89284,7.3193,123.749,234.213,234.213,28.883,360.274,1.56524,2.87827,2.68279,2.52624,3,1.98459e-08
1,0,60.6587,0,95.8245,25.1722,83.0167,0.868986,0,2.38967,0.786449,2.57195,7.60768,124.078,237.186,237.186,6.27113,245.437,1.08259,2.97574,2.55784,0.759355,3,-1.98459e-08
1,0,47.1965,0,71.7789,55.3354,55.6667,-2.48866,0,-1.55056,-0.819099,-2.0478,8.39286,123.616,212.017,212.017,8.82937,225.313,1.67477,2.60068,2.4256,1.79266,3,-1.98459e-08
1,0,37.293,0,63.9132,32.3011,53.584,1.45475,0,-1.64054,0.236827,-1.75872,5.5162,126.755,278.136,278.136,8.78904,158.814,1.98535,4.02069,2.56616,0.8603,3,-1.98459e-08
1,0,41.3366,0,73.8579,25.8444,64.5786,-1.80396,0,-1.30471,0.661469,-1.28479,8.65035,125.917,202.196,202.196,17.7246,160.21,0.851056,2.72239,2.67622,0.963802,3,1.98459e-08
1,0,172.704,0,127.631,89.6599,190.291,0.51571,0,0.022715,-0.616499,-0.289916,12.839,125.864,429.372,429.372,6.42308,561.334,2.34939,2.70373,2.65841,0.332798,3,1.98459e-08
1,0,45.4278,0,85.952,52.2521,59.7353,-0.438377,0,-2.52188,-2.6213,-3.39457,6.99278,124.806,274.057,274.057,2.54276,274.133,2.55832,3.24111,2.4827,2.05244,3,-1.98459e-08
1,0,42.2847,0,95.5581,45.8939,78.4787,-0.265626,0,-1.1031,-0.53801,-1.4268,7.84247,123.644,193.022,193.022,10.6711,287.25,1.67508,2.58168,2.44207,0.719305,3,-1.98459e-08
2,1,164.16,30.3197,190.23,27.9709,184.676,-0.146271,2.05318,-1.56711,-2.12893,-1.81482,237.443,123.412,497.859,750.98,3.9526,534.904,2.34122,3.39963,3.08848,3.07309,3,1.98459e-08
1,0,32.0499,0,32.6382,21.5802,20.2409,-1.20132,0,-2.25149,0.810609,-2.588,5.95301,127.309,155.725,155.725,4.97701,162.981,1.08566,1.08566,0.275317,1.1465,3,1.98459e-08
1,0,46.0002,0,82.7523,52.1219,52.7154,-0.272212,0,-2.00078,-2.20518,-3.01092,5.37794,124.872,243.799,243.799,32.0945,297.867,2.22348,3.36997,2.89288,1.19892,3,-1.98459e-08
